Date,Open,High,Low,Close,Adj Close,Volume,MA_2_3,EMA_2_3
2010-05-20,109.379997,109.889999,107.470001,107.540001,87.89366899999999,530418300,0.008359934526160448,0.009050790618334869
2010-05-21,105.910004,109.379997,105.360001,109.110001,89.176857,500909400,0.010570046829110117,0.004485273938723641
2010-05-24,108.519997,109.389999,107.610001,107.709999,88.0326,269823000,-0.0026750269040365544,0.00440564487328322
2010-05-25,105.110001,107.870003,104.379997,107.82,88.122513,396505200,0.004160291703368806,0.002753937698086853
2010-05-26,108.480003,109.470001,106.849998,107.16999799999999,87.59127,349719300,0.000666697682063604,0.002574948855960218
2010-05-27,109.190002,110.800003,108.779999,110.760002,90.525421,300870500,-0.003502653757322113,-0.0038063641399643587
2010-05-28,110.639999,110.720001,108.849998,109.370003,89.389351,297933500,-0.008767559878990085,-0.001482132508557246
2010-06-01,108.349998,109.949997,107.370003,107.529999,87.88549,277909400,0.007100049112340588,0.0022281544044294036
2010-06-02,108.08000200000001,110.339996,107.510002,110.33000200000001,90.17398100000001,240243700,0.0013464380733208897,-0.0021783301352558877
2010-06-03,110.650002,111.059998,109.58000200000001,110.709999,90.48455799999999,226618300,-0.009017980113622946,-0.002741243432740564
2010-06-04,108.610001,109.33000200000001,106.459999,106.82,87.305199,398475600,0.004796280994789066,0.00403781389093498
2010-06-07,107.199997,107.610001,105.410004,105.489998,86.21817800000001,264609100,0.014302984764131714,0.005976638582005096
2010-06-08,105.57,106.83000200000001,104.650002,106.620003,87.141747,357774300,0.0024044112218302677,0.002521020808455974
2010-06-09,107.239998,108.279999,105.599998,106.050003,86.675896,268023300,-0.002648876902117017,0.002004337959401055
2010-06-10,107.860001,109.279999,106.040001,109.150002,89.20955699999999,317890600,-0.003035933944331484,-0.003550254690655593
2010-06-11,108.190002,109.75,108.120003,109.68,89.64273100000001,214128200,-0.010251482792564303,-0.004065306167224081
2010-06-14,110.519997,111.120003,109.400002,109.510002,89.503784,207196100,-0.0013534650179884452,-0.002536820991706974
2010-06-15,110.279999,112.099998,110.089996,112.0,91.53887900000001,238268700,-0.003235372339227855,-0.005149671373630592
2010-06-16,111.41999799999999,112.41999799999999,111.199997,111.959999,91.50618,216374000,-0.007352496014253808,-0.00379636166632197
2010-06-17,112.279999,112.33000200000001,111.050003,112.139999,91.653305,263185800,-0.00014874014709468722,-0.0025712137389942704
2010-06-18,111.83000200000001,112.129997,111.370003,111.730003,91.752678,174006600,7.444201181339575e-05,-0.0009028769162072802
2010-06-21,113.120003,113.199997,110.790001,111.410004,91.489891,213140700,0.0017029532494379602,0.0001541432248672317
2010-06-22,111.410004,111.900002,109.410004,109.57,89.978874,239355400,0.0037409146455332845,0.0030647410419374667
2010-06-23,109.639999,110.029999,108.480003,109.230003,89.699646,254639900,0.006124321975749477,0.0030605140994583143
2010-06-24,108.690002,108.83000200000001,107.139999,107.41999799999999,88.213295,268523600,0.003831062371732499,0.004853188628841979
2010-06-25,107.739998,108.41999799999999,106.769997,107.870003,88.582848,238726500,0.004908116161574837,0.0028385343649321108
2010-06-28,108.029999,108.32,107.139999,107.529999,88.303627,169218600,-0.0008666140433296522,0.0020856753855134575
2010-06-29,106.019997,107.510002,103.550003,104.209999,85.57724,373649500,0.006297043603449264,0.006543031173267445
2010-06-30,103.91999799999999,104.879997,102.879997,103.220001,84.764252,284101700,0.012261161194942466,0.006754935488885693
2010-07-01,103.150002,103.489998,101.129997,102.760002,84.38649000000001,382924800,0.003948595275372079,0.005301195143294491
2010-07-02,103.110001,103.41999799999999,101.620003,102.199997,83.926636,233385200,0.002406978609194827,0.004214034410434132
2010-07-06,103.639999,104.370003,101.879997,102.870003,84.476845,256935300,0.000731464052926277,0.0015299273057326143
2010-07-07,103.129997,106.239998,103.019997,106.110001,87.137512,253769400,-0.007305340084115136,-0.00458133864235763
2010-07-08,107.0,107.279999,105.910004,107.160004,87.999802,210842100,-0.011769117118304587,-0.0056562425422031016
2010-07-09,107.129997,107.970001,106.93,107.959999,88.656738,144999900,-0.00449361745313729,-0.005163782546182633
2010-07-12,107.599998,108.239998,107.150002,108.029999,88.714226,131283600,-0.0025772644033871576,-0.003465507585024096
2010-07-13,109.150002,110.089996,108.93,109.660004,90.052803,213025900,-0.002710283699460515,-0.004498907100832693
2010-07-14,109.309998,110.08000200000001,108.860001,109.650002,90.04457099999999,184426800,-0.004939747254394271,-0.003151143289739621
2010-07-15,109.610001,110.059998,108.16999799999999,109.68,90.069221,232337900,-1.518868053937992e-05,-0.0019218607265910187
2010-07-16,109.089996,109.209999,106.449997,106.660004,87.58917199999999,282693400,0.004560722235481402,0.00357929360933333
2010-07-19,107.050003,107.629997,106.220001,107.290001,88.10656,186709000,0.008428752626890272,0.0023385227859708414
2010-07-20,105.870003,108.559998,105.82,108.480003,89.083771,258162400,-0.0037848881595843966,-0.0004923620645910394
2010-07-21,109.040001,109.07,106.629997,107.07,87.925896,264527000,-0.0015000401863432147,0.0013849777357882566
2010-07-22,108.339996,109.940002,108.33000200000001,109.459999,89.888542,274781300,0.0006619667821036126,-0.0024405265047206786
2010-07-23,109.239998,110.57,108.93,110.410004,90.668716,222020800,-0.008686955809973498,-0.003680497526862097
2010-07-26,110.599998,111.66999799999999,110.290001,111.559998,91.613068,184445700,-0.004580204490874072,-0.004364039251739071
2010-07-27,112.16999799999999,112.290001,111.110001,111.550003,91.604858,204855600,-0.0034213213059854663,-0.0030045085355928413
2010-07-28,111.32,111.660004,110.459999,110.83000200000001,91.013588,163056200,0.001109198943793874,-0.0007035478599035309
2010-07-29,111.519997,111.82,109.410004,110.290001,90.570145,220149100,0.00298480911290609,0.0007299713571691821
2010-07-30,109.16999799999999,110.860001,108.980003,110.269997,90.553703,220070600,0.0016624440968070213,0.0007574248119301912
2010-08-02,111.989998,112.940002,111.540001,112.760002,92.59850300000001,188263200,-0.0036616852904459147,-0.003204681921120815
2010-08-03,112.480003,112.769997,111.849998,112.220001,92.155052,146657300,-0.0065783757679114315,-0.001988038915275489
2010-08-04,112.529999,113.110001,112.160004,112.970001,92.770973,158171700,0.0004884793538341798,-0.0022270797777019452
2010-08-05,112.25,112.910004,112.08000200000001,112.849998,92.672409,140473800,-0.0020370162166185443,-0.0013474522649002995
2010-08-06,111.739998,112.57,110.91999799999999,112.389999,92.294655,239728300,0.0010359394561713215,-7.25345779249081e-05
2010-08-09,112.91999799999999,113.18,112.32,112.989998,92.78739200000001,120800400,0.00047327329289808216,-0.000722026989051962
2010-08-10,112.029999,112.980003,111.370003,112.379997,92.286446,242916300,-0.0008726346498185511,0.00031222692534187406
2010-08-11,110.650002,110.690002,109.120003,109.300003,89.75715600000001,273406900,0.006465770479972321,0.005038993282476613
2010-08-12,107.650002,109.019997,107.599998,108.629997,89.206924,239542600,0.010446770369691667,0.005212810357600948
2010-08-13,108.290001,108.959999,108.18,108.309998,88.94413,158698500,0.002550645398513332,0.004005627928730077
2010-08-16,107.57,108.610001,107.18,108.260002,88.903114,147895300,0.001062003047514664,0.002546613079631623
2010-08-17,109.190002,110.389999,108.879997,109.589996,89.995293,172270300,-0.0018820319964677461,-0.00058780294908883
2010-08-18,109.540001,110.379997,108.910004,109.790001,90.159561,182922100,-0.004345569391177286,-0.001211953482454662
2010-08-19,109.220001,109.489998,107.43,107.879997,88.59105699999999,265847600,0.002312359709460571,0.002013383125585788
2010-08-20,107.559998,107.940002,106.75,107.529999,88.303627,209714200,0.006452820323158253,0.0024335703772061933
2010-08-23,108.040001,108.57,107.07,107.120003,87.966934,163490300,0.001723723875546818,0.002334513912774687
2010-08-24,105.949997,106.389999,104.970001,105.529999,86.66124,280677800,0.0037777192214663983,0.004052413812528691
2010-08-25,104.949997,106.339996,104.290001,105.940002,86.997917,272234800,0.004366269426556938,0.002342582609536777
2010-08-26,106.440002,106.58000200000001,104.879997,105.230003,86.414856,224439500,-0.00017364682072013493,0.0024039235214259828
2010-08-27,105.889999,106.970001,104.309998,106.860001,87.753433,272649000,-0.00033004855806268465,-0.0009561004596897435
2010-08-30,106.58000200000001,106.910004,105.300003,105.309998,86.480568,167238600,-0.002686513971592909,0.0012424279363875143
2010-08-31,104.91999799999999,105.980003,104.489998,105.309998,86.480568,273933100,0.00490615968549178,0.001198560154281021
2010-09-01,106.730003,108.610001,106.660004,108.459999,89.067337,256828100,-0.00491182274439117,-0.0041095894654517495
2010-09-02,108.720001,109.489998,108.489998,109.470001,89.89676700000001,156112200,-0.011180966365345494,-0.005123088586419438
2010-09-03,110.540001,110.989998,109.949997,110.889999,91.062889,212197300,-0.005203609245476102,-0.0056950446484853295
2010-09-07,110.370003,110.510002,109.550003,109.639999,90.036385,141973700,-0.0024032951139211643,-0.0020189465942422567
2010-09-08,109.860001,110.849998,109.809998,110.410004,90.668716,149924400,0.0026206089167843324,-0.0018919133147123606
2010-09-09,111.650002,111.68,110.620003,110.91999799999999,91.087509,147017900,-0.0030874018908039415,-0.002003959485837782
2010-09-10,111.120003,111.610001,110.870003,111.480003,91.547379,127819000,-0.002368095013331803,-0.002188747054546424
2010-09-13,112.58000200000001,112.949997,112.129997,112.720001,92.565651,178503500,-0.0035087837613648,-0.003319863533510986
2010-09-14,112.5,113.290001,112.08000200000001,112.650002,92.50819399999999,209823600,-0.0035645042491885917,-0.002295174866612693
2010-09-15,112.32,113.209999,111.980003,113.08000200000001,92.861305,168608400,-0.0004282431737923953,-0.0019909822656836457
2010-09-16,112.730003,113.120003,112.349998,113.050003,92.83665500000001,199962900,-0.0012234864630183688,-0.001232455274256836
2010-09-17,113.040001,113.150002,112.18,112.489998,92.87133,195836900,0.0009163237818149791,0.0001308529414190728
2010-09-20,112.879997,114.459999,112.519997,114.209999,94.291351,214555200,-0.0008822099807957604,-0.0022092106087768393
2010-09-21,114.300003,114.839996,113.510002,113.980003,94.10149399999999,268389100,-0.00468908361725577,-0.0015228959370897893
2010-09-22,113.800003,114.440002,113.099998,113.41999799999999,93.639137,191322400,0.0014951583047716588,-8.216782225272455e-05
2010-09-23,112.489998,113.66999799999999,112.18,112.5,92.87956199999999,202354300,0.0030099268443996843,0.0015458490881118578
2010-09-24,113.75,114.900002,113.650002,114.82,94.794975,209671800,-0.0007038594638971462,-0.0020998043414812914
2010-09-27,114.860001,114.989998,114.160004,114.269997,94.34090400000001,128761800,-0.005951077529295579,-0.001200870205270375
2010-09-28,114.41999799999999,115.040001,113.18,114.66999799999999,94.671143,209207500,0.0010191971918240411,-0.0012314383786685191
2010-09-29,114.379997,114.910004,114.019997,114.470001,94.506027,179665800,-0.0008728361156468394,-0.0005356792724601855
2010-09-30,115.050003,115.790001,113.589996,114.129997,94.22532700000001,287106700,0.001079028880832166,0.00025439856128426687
2010-10-01,114.989998,115.120003,113.93,114.610001,94.62158199999999,174638700,0.0002914575526059216,-0.0003979254328894898
2010-10-04,114.370003,114.849998,113.18,113.75,93.911575,166153200,-0.00014597857120559552,0.0008818157943705719
2010-10-05,114.800003,116.32,114.66999799999999,116.040001,95.802177,229634100,-0.0008268404449263498,-0.0025165274196923284
2010-10-06,116.019997,116.33000200000001,115.559998,116.029999,95.79393,148626600,-0.0065641114031677605,-0.002219281885807719
2010-10-07,116.5,116.529999,115.190002,115.889999,95.678352,164860000,0.00022997010661784592,-0.0012295223839349923
2010-10-08,116.050003,116.860001,115.610001,116.540001,96.214996,177760100,-0.0005306285763447099,-0.0015837447073814752
2010-10-11,116.720001,116.970001,116.25,116.650002,96.30579399999999,103098300,-0.0020155309430929342,-0.0012708366002448016
2010-10-12,116.269997,117.349998,115.650002,117.010002,96.60302,182210000,-0.0008274158892840117,-0.0013069051059432398
2010-10-13,117.660004,118.550003,117.379997,117.91999799999999,97.354301,194347200,-0.0023127399650949873,-0.0021626080377265774
2010-10-14,117.809998,118.010002,116.720001,117.459999,96.974564,217764300,-0.0019259538014173923,-0.0009341018296100941
2010-10-15,118.279999,118.349998,116.760002,117.699997,97.172684,243705000,0.0009638827628952476,-0.0007573262991896042
2010-10-18,117.739998,118.66999799999999,117.309998,118.279999,97.651535,141204800,-0.0014972992315264047,-0.0012926301025958725
2010-10-19,117.190002,117.849998,116.019997,116.730003,96.371887,280604700,0.0005531565985586919,0.0012460277762211362
2010-10-20,116.940002,118.440002,116.870003,117.870003,97.31304200000001,200051800,0.002784870630680769,-0.00036463908894539797
2010-10-21,118.400002,119.089996,117.209999,118.129997,97.527664,221585500,-0.003587562146891463,-0.0008766281866721486
2010-10-22,118.309998,118.529999,118.0,118.349998,97.709328,108212400,-0.0010430607460040254,-0.0009786211337637326
2010-10-25,119.139999,119.760002,118.610001,118.699997,97.998299,151145700,-0.001110878178530945,-0.0011600230397961159
2010-10-26,118.099998,118.839996,117.870003,118.720001,98.014786,158982900,-0.001010869634774363,-0.0008313077465771685
2010-10-27,117.889999,118.510002,117.260002,118.379997,97.734123,190024000,0.00042175734926374903,-2.2089217676917115e-05
2010-10-28,119.059998,119.110001,117.83000200000001,118.400002,97.750618,168576000,0.0009291367553399316,9.225745261718824e-05
2010-10-29,118.279999,118.720001,118.07,118.489998,97.824875,144305500,-0.00018293441400253925,-4.6076116917904534e-05
2010-11-01,119.07,119.75,117.849998,118.529999,97.857933,174074800,-0.0003093873973837755,-0.00011000437248575338
2010-11-02,119.41999799999999,119.75,119.099998,119.470001,98.634003,158345900,-0.0014285770308113705,-0.0013984164439312186
2010-11-03,119.68,120.019997,118.449997,119.949997,99.030281,226702800,-0.0032857182910277813,-0.0018104238661120686
2010-11-04,121.279999,122.32,119.970001,122.260002,100.937416,215039400,-0.004500222965608248,-0.0044299041739267134
2010-11-05,122.339996,122.91999799999999,122.18,122.720001,101.317184,180654100,-0.006912141042520495,-0.003996686291560371
2010-11-08,122.339996,122.690002,121.940002,122.489998,101.12730400000001,156107100,-0.0009379647415318967,-0.002281464676240573
2010-11-09,122.82,122.949997,121.120003,121.610001,100.400772,186621600,0.0018298552580779351,-3.7978111643102506e-05
2010-11-10,121.58000200000001,122.160004,120.660004,122.099998,100.80529,221387400,0.0017370330928999133,-0.0003193887488392372
2010-11-11,121.050003,121.82,120.68,121.639999,100.425522,158017600,-0.0007111334569615163,0.0003692213274585319
2010-11-12,120.82,121.349998,119.650002,120.199997,99.23665600000001,239068800,0.003252839396618738,0.0023521820524263484
2010-11-15,120.58000200000001,121.050003,119.980003,120.029999,99.096329,163940800,0.004232058236947235,0.0021409689794306434
2010-11-16,119.290001,119.489998,117.589996,118.160004,97.552444,299566200,0.0030927564439677284,0.004029109610084523
2010-11-17,118.209999,118.709999,117.860001,118.220001,97.602005,172308900,0.005189374343796923,0.002922927848184856
2010-11-18,119.360001,120.389999,119.349998,119.959999,99.038521,197723700,-0.002603062109887735,-0.0006809439794774188
2010-11-19,119.900002,120.339996,119.25,120.290001,99.31096600000001,156852900,-0.005286157474851572,-0.0015038589207016738
2010-11-22,119.690002,120.239998,118.769997,120.190002,99.228439,181361000,-0.0007762322480221949,-0.0010003802993410744
2010-11-23,118.769997,119.019997,117.989998,118.449997,97.791901,222309000,0.002709804179419886,0.0018480297988342036
2010-11-24,119.199997,120.230003,119.18,120.199997,99.23665600000001,140046100,0.0024163838864385777,-0.0007375332114626603
2010-11-26,119.160004,119.809998,118.800003,118.800003,98.080841,76007800,-0.0029288786610867285,0.0010328179168241885
2010-11-29,118.5,119.480003,117.739998,119.160004,98.378052,223642300,0.0034179230798235196,0.0004805911800254817
2010-11-30,117.980003,119.16999799999999,117.809998,118.489998,97.824875,233930700,-7.012553415869844e-05,0.0011699015863505667
2010-12-01,120.199997,121.239998,120.190002,121.010002,99.90541800000001,221037200,-0.0016422992345153631,-0.0026098003732754047
2010-12-02,121.199997,122.650002,121.129997,122.559998,101.185066,191213600,-0.009018631194316878,-0.004458482147470728
2010-12-03,122.139999,123.029999,122.110001,122.889999,101.45755,151288900,-0.0046581015032555175,-0.003715142645968538
2010-12-06,122.629997,123.040001,122.5,122.760002,101.350197,103050500,-0.0007191871875185202,-0.0021776812409000767
2010-12-07,123.940002,124.010002,122.760002,122.83000200000001,101.407997,206581000,0.0002578742306368196,-0.0012903946464012284
2010-12-08,122.980003,123.379997,122.410004,123.279999,101.77951800000001,138019200,-0.0007990966066690039,-0.0013199376711066056
2010-12-09,123.970001,124.019997,123.150002,123.760002,102.17581899999999,123705100,-0.0018620425766584857,-0.0015299189642531933
2010-12-10,124.139999,124.599998,123.730003,124.480003,102.770241,117571700,-0.0022558907591589605,-0.0020168403463265232
2010-12-13,125.050003,125.199997,124.519997,124.559998,102.836288,133812700,-0.0020344750426917802,-0.001531147888343945
2010-12-14,124.75,125.230003,124.290001,124.66999799999999,102.927109,147249600,-0.0003610988569225943,-0.001086460847916913
2010-12-15,124.440002,124.93,123.889999,124.099998,102.45652,160823100,0.0004689740263809856,0.00011227523901125318
2010-12-16,124.18,124.910004,123.75,124.82,103.05094100000001,185035200,0.0005624270225711187,-0.0006885225129535913
2010-12-17,124.08000200000001,124.459999,123.82,124.300003,103.161324,141075300,-0.001231009137390708,0.00010312190239027099
2010-12-20,124.639999,124.900002,123.980003,124.599998,103.410294,119085500,0.000991025843079592,-0.00020078834066770333
2010-12-21,124.989998,125.470001,124.870003,125.389999,104.065933,94965500,-0.00185339549139299,-0.0012360993640669893
2010-12-22,125.480003,125.82,125.410004,125.779999,104.389618,78878100,-0.002614433804045183,-0.0015109018900610585
2010-12-23,125.639999,125.779999,125.290001,125.599998,104.240211,70053700,-0.0007956069259818063,-0.0008146723421490527
2010-12-27,125.129997,125.769997,125.040001,125.650002,104.281738,58126000,0.000411274295191364,-0.0004933278327231846
2010-12-28,125.900002,125.949997,125.5,125.83000200000001,104.43113699999999,55309100,-0.00037114680497548887,-0.0005136245655238846
2010-12-29,125.980003,126.199997,125.900002,125.91999799999999,104.505821,58033100,-0.0005958238993704281,-0.00046476659478291956
2010-12-30,125.800003,126.129997,125.529999,125.720001,104.339821,76616900,2.6499496741462066e-05,-3.6977004696264904e-05
2010-12-31,125.529999,125.870003,125.33000200000001,125.75,104.364723,91218900,0.000490442860684774,6.954201569930211e-06
2011-01-03,126.709999,127.599998,125.699997,127.050003,105.443665,138725200,-0.001793250242431799,-0.0016992997035424448
2011-01-04,127.33000200000001,127.370003,126.190002,126.980003,105.38555900000001,137409700,-0.003319825663953993,-0.001322578894297091
2011-01-05,126.58000200000001,127.720001,126.459999,127.639999,105.933296,133975300,-0.0006807477756592186,-0.0016796765766517317
2011-01-06,127.690002,127.83000200000001,127.010002,127.389999,105.72583,122519000,-0.0013985178323996734,-0.000853050150725213
2011-01-07,127.559998,127.769997,126.150002,127.139999,105.51834099999999,156034600,0.0009822024985837378,-0.0001039898449054749
2011-01-10,126.58000200000001,127.160004,126.199997,126.980003,105.38555900000001,122401700,0.000865727471019031,0.0002656394795986677
2011-01-11,127.440002,127.739998,126.949997,127.43,105.759033,110287000,-0.00017033528355357605,-0.0003508652649561872
2011-01-12,128.21000700000002,128.720001,127.459999,128.580002,106.71346299999999,107929200,-0.0026691613400318054,-0.0018299262637688062
2011-01-13,128.630005,128.690002,128.050003,128.369995,106.539177,129048400,-0.0027112888686530996,-0.0011924041277916683
2011-01-14,128.190002,129.330002,128.100006,129.300003,107.310997,117677900,-0.0006597508492234603,-0.0018873309238489325
2011-01-18,129.179993,129.639999,129.029999,129.520004,107.493591,114401300,-0.002678846229997682,-0.0016546470700820016
2011-01-19,129.41000400000001,129.53999299999998,127.910004,128.25,106.439568,151958400,0.001073310815999228,0.0005745762185861454
2011-01-20,127.959999,128.399994,127.129997,128.080002,106.29847,175745700,0.0035241108191984465,0.000979137290586605
2011-01-21,128.880005,129.169998,128.229996,128.369995,106.539177,151462900,6.499382671766097e-05,0.0003428817756640621
2011-01-24,128.28999299999998,129.25,128.259995,129.100006,107.14502,113715500,-0.0016959865808465833,-0.0008221538263433663
2011-01-25,128.759995,129.279999,128.110001,129.169998,107.20311000000001,167552200,-0.0019746957012731106,-0.0008311851011005249
2011-01-26,129.490005,130.050003,129.229996,129.669998,107.618095,141281500,-0.0008241693837763389,-0.001197781254754117
2011-01-27,129.699997,130.21000700000002,129.470001,129.990005,107.883675,123302700,-0.001694532574326918,-0.0012685926962835304
2011-01-28,130.139999,130.350006,127.510002,127.720001,105.999702,295637300,0.0021082999780770093,0.0020786985364490813
2011-01-31,128.070007,128.779999,127.75,128.679993,106.796448,149249200,0.00465420707719146,0.0006991170637668223
2011-02-01,129.46000700000002,130.970001,129.380005,130.740005,108.50610400000001,167194300,-0.005113967094137916,-0.0024065352783833563
2011-02-02,130.399994,130.83999599999999,130.330002,130.490005,108.298653,118323600,-0.004938207520644356,-0.0017959414266443899
2011-02-03,130.259995,130.979996,129.570007,130.779999,108.53931399999999,145886700,0.0002679297237657184,-0.0014639822950576903
2011-02-04,130.830002,131.199997,130.229996,131.149994,108.846397,134634800,-0.001208952805950751,-0.0013897242181609253
2011-02-07,131.440002,132.399994,131.429993,131.970001,109.526909,112439100,-0.0019762808219876424,-0.0019483521737526988
2011-02-08,132.08999599999999,132.639999,131.729996,132.570007,110.024902,99072800,-0.0028225346289898912,-0.002142729045753543
2011-02-09,132.21000700000002,132.630005,131.610001,132.270004,109.775925,146436700,-0.001132770682447778,-0.0010843016866569181
2011-02-10,131.600006,132.470001,131.300003,132.320007,109.817429,162708500,0.000692899677657867,-0.0006093255263287402
2011-02-11,131.800003,133.279999,131.770004,133.110001,110.473068,137710300,-0.0011176832224130719,-0.001316931238353556
2011-02-14,133.029999,133.53999299999998,132.880005,133.429993,110.73863999999999,101690700,-0.0023761037027207345,-0.0013936520427542197
2011-02-15,133.020004,133.220001,132.320007,133.009995,110.39007600000001,119575400,-0.0002752164463639436,-0.00041761192003411847
2011-02-16,133.46000700000002,134.009995,133.190002,133.850006,111.08724199999999,130183500,-1.873641576780477e-08,-0.0011629917004317247
2011-02-17,133.46000700000002,134.429993,133.33999599999999,134.25,111.41918899999999,109810500,-0.002586119549234678,-0.001394278998210998
2011-02-18,134.369995,134.690002,134.059998,134.529999,111.65158100000001,130002400,-0.0013393692536866216,-0.0013136177969755875
2011-02-22,133.119995,134.559998,131.470001,131.830002,109.410744,233116400,0.002678078530267355,0.002517889919787013
2011-02-23,131.75,132.070007,130.21000700000002,131.020004,108.73850300000001,227584000,0.00787520367541269,0.0033654709685595795
2011-02-24,130.880005,131.440002,129.699997,130.929993,108.66378799999998,260431400,0.002175996716401698,0.002503551203822429
2011-02-25,131.479996,132.41000400000001,131.399994,132.330002,109.82571399999999,141686900,-0.0015447175456083208,-0.0002541442919311199
2011-02-28,132.820007,133.320007,132.380005,133.149994,110.50626399999999,141585500,-0.0045452388811996125,-0.0016522540508848752
2011-03-01,133.570007,133.690002,130.889999,130.929993,108.66378799999998,258565500,0.0007321228776041031,0.0014658844018882206
2011-03-02,130.75,131.820007,130.350006,131.21000700000002,108.896179,200277400,0.005289778998499746,0.001146564318879999
2011-03-03,132.399994,133.619995,132.389999,133.470001,110.771828,176480100,-0.003551485963886082,-0.002134273687675495
2011-03-04,133.369995,133.630005,131.600006,132.470001,109.941925,277202300,-0.004412007687859019,-0.0007131367533133487
2011-03-07,132.860001,133.16000400000001,130.740005,131.429993,109.078773,216790400,0.003839848514737348,0.0010756251531962313
2011-03-08,131.639999,133.0,131.070007,132.580002,110.03319499999999,174615000,0.001174206807334649,-0.0004365490922968019
2011-03-09,132.320007,132.800003,131.600006,132.389999,109.875496,153806000,-0.0026544074071738017,-0.00030294411812931463
2011-03-10,131.0,131.179993,129.809998,129.940002,107.842178,301291800,0.0035959834168316856,0.002941079388390406
2011-03-11,129.520004,131.309998,129.490005,130.83999599999999,108.589096,225621800,0.0051128665678317415,0.001354161153421168
2011-03-14,129.990005,130.479996,129.059998,130.050003,107.933479,234974100,-0.0012904480865129884,0.0016514509608205699
